PLAYER_ID,GAME_ID,GAME_DATE,PLAYER_NAME,TEAM_ABBREVIATION,MATCHUP,WL,MIN,PTS,AST,REB,STL,BLK,OREB,DREB,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA
1630558,22500286,2025-11-24,Davion Mitchell,MIA,MIA vs. DAL,W,32,8,4,3,2,0,1,2,0.5,0,1,0.0,0,0
1630619,22500286,2025-11-24,Moussa Cisse,DAL,DAL @ MIA,L,5,0,0,1,0,0,0,1,,0,0,,0,0
1631170,22500286,2025-11-24,Jaime Jaquez Jr.,MIA,MIA vs. DAL,W,33,13,5,6,0,0,0,6,0.455,0,1,0.0,3,4
1626156,22500286,2025-11-24,D'Angelo Russell,DAL,DAL @ MIA,L,10,0,2,1,0,0,0,1,0.0,0,2,0.0,0,0
1641744,22500287,2025-11-24,Zach Edey,MEM,MEM vs. DEN,L,6,2,0,1,0,0,0,1,1.0,0,0,,0,0
1642276,22500286,2025-11-24,Kel'el Ware,MIA,MIA vs. DAL,W,34,20,0,18,0,3,6,12,0.5,3,5,0.6,3,3
1629723,22500287,2025-11-24,John Konchar,MEM,MEM vs. DEN,L,8,0,2,2,1,0,1,1,0.0,0,2,0.0,0,0
203501,22500287,2025-11-24,Tim Hardaway Jr.,DEN,DEN @ MEM,W,27,13,1,2,0,1,1,1,0.5,2,7,0.286,1,2
1642461,22500287,2025-11-24,Spencer Jones,DEN,DEN @ MEM,W,15,0,0,5,0,0,4,1,0.0,0,2,0.0,0,0
1630702,22500286,2025-11-24,Jaden Hardy,DAL,DAL @ MIA,L,5,3,1,2,0,0,1,1,0.333,1,2,0.5,0,0
1642843,22500286,2025-11-24,Cooper Flagg,DAL,DAL @ MIA,L,34,12,3,7,2,0,3,4,0.357,0,4,0.0,2,2
203999,22500287,2025-11-24,Nikola Jokić,DEN,DEN @ MEM,W,34,17,16,10,2,0,1,9,0.556,3,4,0.75,4,5
203939,22500286,2025-11-24,Dwight Powell,DAL,DAL @ MIA,L,10,0,1,2,0,0,2,0,,0,0,,0,0
1630583,22500287,2025-11-24,Santi Aldama,MEM,MEM vs. DEN,L,33,12,6,6,2,2,3,3,0.313,0,5,0.0,2,2
1628997,22500286,2025-11-24,Caleb Martin,DAL,DAL @ MIA,L,5,0,0,1,0,0,0,1,,0,0,,0,0
1631250,22500288,2025-11-24,Pete Nance,MIL,MIL vs. POR,L,3,0,1,0,0,0,0,0,,0,0,,0,0
1630696,22500286,2025-11-24,Dru Smith,MIA,MIA vs. DAL,W,16,0,1,3,1,0,1,2,0.0,0,3,0.0,0,0
1641796,22500286,2025-11-24,Pelle Larsson,MIA,MIA vs. DAL,W,28,9,6,2,1,2,0,2,0.4,1,3,0.333,0,1
1629627,22500289,2025-11-24,Zion Williamson,NOP,NOP vs. CHI,W,30,29,2,1,2,1,0,1,0.571,0,0,,13,16
202685,22500287,2025-11-24,Jonas Valančiūnas,DEN,DEN @ MEM,W,14,6,1,6,1,0,3,3,0.5,0,0,,0,0
1631108,22500286,2025-11-24,Max Christie,DAL,DAL @ MIA,L,30,15,2,5,0,1,0,5,0.556,3,5,0.6,2,2
1631121,22500289,2025-11-24,Bryce McGowens,NOP,NOP vs. CHI,W,18,11,2,3,0,0,1,2,0.75,2,3,0.667,3,4
203924,22500288,2025-11-24,Jerami Grant,POR,POR @ MIL,W,31,35,4,4,0,1,1,3,0.444,3,7,0.429,16,19
1627750,22500287,2025-11-24,Jamal Murray,DEN,DEN @ MEM,W,37,29,8,3,0,0,0,3,0.524,6,9,0.667,1,2
1631321,22500288,2025-11-24,Sidy Cissoko,POR,POR @ MIL,W,28,3,2,1,1,0,0,1,0.25,1,4,0.25,0,0
1630188,22500289,2025-11-24,Jalen Smith,CHI,CHI @ NOP,L,26,13,1,6,0,0,1,5,0.667,3,5,0.6,2,2
1630631,22500289,2025-11-24,Jose Alvarado,NOP,NOP vs. CHI,W,32,16,8,8,2,0,1,7,0.438,2,9,0.222,0,0
1641712,22500288,2025-11-24,Rayan Rupert,POR,POR @ MIL,W,16,2,2,5,0,0,0,5,0.333,0,2,0.0,0,0
1628975,22500289,2025-11-24,Jevon Carter,CHI,CHI @ NOP,L,18,11,1,1,1,0,0,1,0.571,3,6,0.5,0,0
1630579,22500288,2025-11-24,Jericho Sims,MIL,MIL vs. POR,L,11,0,0,1,0,0,1,0,0.0,0,0,,0,0
1629111,22500287,2025-11-24,Jock Landale,MEM,MEM vs. DEN,L,31,26,2,10,0,0,1,9,0.556,3,6,0.5,3,3
1631323,22500286,2025-11-24,Simone Fontecchio,MIA,MIA vs. DAL,W,21,8,5,5,0,0,1,4,0.2,0,7,0.0,4,4
1642907,22500287,2025-11-24,Cedric Coward,MEM,MEM vs. DEN,L,27,5,2,3,1,0,0,3,0.333,1,4,0.25,0,0
1630200,22500289,2025-11-24,Tre Jones,CHI,CHI @ NOP,L,28,10,11,2,0,0,1,1,0.5,0,1,0.0,6,9
1628398,22500288,2025-11-24,Kyle Kuzma,MIL,MIL vs. POR,L,27,15,0,6,0,0,0,6,0.556,1,1,1.0,4,6
1642948,22500286,2025-11-24,Ryan Nembhard,DAL,DAL @ MIA,L,17,2,7,3,0,0,0,3,0.143,0,2,0.0,0,0
1631126,22500288,2025-11-24,Caleb Love,POR,POR @ MIL,W,26,13,4,5,0,0,1,4,0.385,3,8,0.375,0,0
1629661,22500287,2025-11-24,Cameron Johnson,DEN,DEN @ MEM,W,37,18,1,6,1,0,2,4,0.6,3,4,0.75,3,3
1630192,22500287,2025-11-24,Zeke Nnaji,DEN,DEN @ MEM,W,15,6,0,6,0,1,0,6,0.667,2,3,0.667,0,0
1630166,22500288,2025-11-24,Deni Avdija,POR,POR @ MIL,W,31,22,5,4,0,1,0,4,0.462,5,7,0.714,5,8
1641748,22500288,2025-11-24,Andre Jackson Jr.,MIL,MIL vs. POR,L,7,3,2,0,0,0,0,0,0.2,1,4,0.25,0,0
1641763,22500289,2025-11-24,Julian Phillips,CHI,CHI @ NOP,L,15,7,1,2,1,1,1,1,1.0,1,1,1.0,0,0
1642877,22500289,2025-11-24,Micah Peavy,NOP,NOP vs. CHI,W,20,10,2,3,4,0,1,2,0.556,0,2,0.0,0,2
1641824,22500289,2025-11-24,Matas Buzelis,CHI,CHI @ NOP,L,21,10,0,4,0,2,0,4,0.5,2,5,0.4,0,0
1642285,22500287,2025-11-24,Cam Spencer,MEM,MEM vs. DEN,L,29,18,4,2,0,0,1,1,0.6,3,6,0.5,3,3
1641871,22500288,2025-11-24,Duop Reath,POR,POR @ MIL,W,3,3,0,1,0,0,0,1,1.0,1,1,1.0,0,0
1626171,22500288,2025-11-24,Bobby Portis,MIL,MIL vs. POR,L,27,22,2,6,2,0,1,5,0.6,4,5,0.8,0,0
1630230,22500286,2025-11-24,Naji Marshall,DAL,DAL @ MIA,L,21,7,0,5,2,0,1,4,0.429,1,4,0.25,0,1
1629599,22500288,2025-11-24,Amir Coffey,MIL,MIL vs. POR,L,3,0,0,0,0,0,0,0,0.0,0,0,,0,0
1631260,22500288,2025-11-24,AJ Green,MIL,MIL vs. POR,L,25,6,0,2,1,0,0,2,0.333,1,5,0.2,1,2
1631246,22500287,2025-11-24,Vince Williams Jr.,MEM,MEM vs. DEN,L,24,6,7,5,1,2,1,4,0.25,2,6,0.333,0,0
202691,22500286,2025-11-24,Klay Thompson,DAL,DAL @ MIA,L,20,13,0,2,2,0,0,2,0.417,3,9,0.333,0,0
1631200,22500288,2025-11-24,Kris Murray,POR,POR @ MIL,W,27,2,0,5,3,0,3,2,0.333,0,2,0.0,0,0
1642855,22500289,2025-11-24,Noa Essengue,CHI,CHI @ NOP,L,2,0,0,0,1,0,0,0,0.0,0,1,0.0,0,0
1628971,22500287,2025-11-24,Bruce Brown,DEN,DEN @ MEM,W,28,9,2,3,0,0,1,2,0.375,1,2,0.5,2,2
1628991,22500287,2025-11-24,Jaren Jackson Jr.,MEM,MEM vs. DEN,L,29,16,4,6,0,0,2,4,0.438,1,8,0.125,1,1
1641813,22500288,2025-11-24,Mark Sears,MIL,MIL vs. POR,L,3,3,0,0,0,0,0,0,0.333,1,2,0.5,0,0
203648,22500288,2025-11-24,Thanasis Antetokounmpo,MIL,MIL vs. POR,L,3,3,0,1,1,0,1,0,1.0,0,0,,1,1
1642905,22500288,2025-11-24,Yang Hansen,POR,POR @ MIL,W,3,0,0,0,0,0,0,0,,0,0,,0,0
1629057,22500288,2025-11-24,Robert Williams III,POR,POR @ MIL,W,16,8,0,5,1,4,3,2,0.6,0,1,0.0,2,2
1642852,22500289,2025-11-24,Derik Queen,NOP,NOP vs. CHI,W,17,8,4,5,1,1,2,3,0.444,0,0,,0,0
1630172,22500289,2025-11-24,Patrick Williams,CHI,CHI @ NOP,L,27,6,2,4,0,0,0,4,0.222,2,7,0.286,0,0
203914,22500288,2025-11-24,Gary Harris,MIL,MIL vs. POR,L,17,0,4,3,2,0,1,2,,0,0,,0,0
1642274,22500289,2025-11-24,Yves Missi,NOP,NOP vs. CHI,W,29,14,0,14,0,3,10,4,0.636,0,0,,0,0
1629632,22500289,2025-11-24,Coby White,CHI,CHI @ NOP,L,35,24,6,5,1,0,0,5,0.467,3,10,0.3,7,10
1630581,22500289,2025-11-24,Josh Giddey,CHI,CHI @ NOP,L,35,21,6,7,0,0,0,7,0.5,4,10,0.4,5,6
1642847,22500289,2025-11-24,Jeremiah Fears,NOP,NOP vs. CHI,W,24,15,3,4,0,0,0,4,0.444,2,3,0.667,5,6
1630180,22500289,2025-11-24,Saddiq Bey,NOP,NOP vs. CHI,W,34,20,3,13,2,0,4,9,0.5,3,8,0.375,1,4
1630530,22500289,2025-11-24,Trey Murphy III,NOP,NOP vs. CHI,W,36,20,4,4,2,0,0,4,0.438,4,10,0.4,2,3
1631157,22500288,2025-11-24,Ryan Rollins,MIL,MIL vs. POR,L,30,10,7,5,1,0,1,4,0.286,0,4,0.0,2,2
1629018,22500288,2025-11-24,Gary Trent Jr.,MIL,MIL vs. POR,L,32,12,3,2,1,0,0,2,0.429,2,4,0.5,4,5
1626167,22500288,2025-11-24,Myles Turner,MIL,MIL vs. POR,L,32,13,1,11,0,4,3,8,0.333,3,8,0.375,2,2
1641739,22500288,2025-11-24,Toumani Camara,POR,POR @ MIL,W,32,13,3,7,2,1,2,5,0.455,3,7,0.429,0,1
1642270,22500288,2025-11-24,Donovan Clingan,POR,POR @ MIL,W,27,14,4,11,1,1,2,9,0.625,2,4,0.5,2,3
1629655,22500286,2025-11-24,Daniel Gafford,DAL,DAL @ MIA,L,28,11,0,11,1,2,4,7,0.5,0,0,,3,3
1629023,22500286,2025-11-24,P.J. Washington,DAL,DAL @ MIA,L,34,27,1,8,0,2,3,5,0.476,3,8,0.375,4,4
1629008,22500285,2025-11-24,Michael Porter Jr.,BKN,BKN vs. NYK,L,27,16,0,4,0,0,2,2,0.4,1,9,0.111,3,5
1630245,22500289,2025-11-24,Ayo Dosunmu,CHI,CHI @ NOP,L,32,28,1,2,0,0,1,1,0.688,2,4,0.5,4,5
1630175,22500288,2025-11-24,Cole Anthony,MIL,MIL vs. POR,L,18,16,2,2,2,1,0,2,0.667,0,4,0.0,0,0
1642384,22500290,2025-11-24,Isaiah Crawford,HOU,HOU @ PHX,W,3,0,0,0,0,0,0,0,,0,0,,0,0
201145,22500290,2025-11-24,Jeff Green,HOU,HOU @ PHX,W,3,0,0,1,0,0,0,1,0.0,0,2,0.0,0,0
1642345,22500290,2025-11-24,Oso Ighodaro,PHX,PHX vs. HOU,L,20,2,3,2,1,0,0,2,0.2,0,1,0.0,0,0
1642853,22500290,2025-11-24,Rasheer Fleming,PHX,PHX vs. HOU,L,8,0,0,1,0,0,0,1,0.0,0,1,0.0,0,0
1631095,22500290,2025-11-24,Jabari Smith Jr.,HOU,HOU @ PHX,W,32,17,1,7,2,2,1,6,0.545,2,6,0.333,3,3
1631120,22500290,2025-11-24,JD Davison,HOU,HOU @ PHX,W,18,5,4,1,1,0,0,1,1.0,1,1,1.0,0,0
1642863,22500290,2025-11-24,Khaman Maluach,PHX,PHX vs. HOU,L,3,0,0,0,0,0,0,0,,0,0,,0,0
1631123,22500290,2025-11-24,Jamaree Bouyea,PHX,PHX vs. HOU,L,3,3,0,0,0,0,0,0,0.5,1,1,1.0,0,0
1630578,22500290,2025-11-24,Alperen Sengun,HOU,HOU @ PHX,W,35,18,5,5,0,1,2,3,0.571,2,4,0.5,0,0
1626220,22500290,2025-11-24,Royce O'Neale,PHX,PHX vs. HOU,L,33,12,1,5,0,1,0,5,0.4,4,8,0.5,0,0
1642263,22500290,2025-11-24,Reed Sheppard,HOU,HOU @ PHX,W,27,7,5,1,3,0,0,1,0.222,1,5,0.2,2,2
1630208,22500290,2025-11-24,Nick Richards,PHX,PHX vs. HOU,L,22,4,0,11,0,1,4,7,0.5,0,0,,0,2
1628502,22500290,2025-11-24,Nigel Hayes-Davis,PHX,PHX vs. HOU,L,3,1,0,0,0,0,0,0,,0,0,,1,2
1641708,22500290,2025-11-24,Amen Thompson,HOU,HOU @ PHX,W,37,28,8,7,0,1,2,5,0.625,1,1,1.0,7,7
203991,22500290,2025-11-24,Clint Capela,HOU,HOU @ PHX,W,13,2,0,5,1,0,1,4,0.5,0,0,,0,0
203994,22500291,2025-11-24,Jusuf Nurkić,UTA,UTA @ GSW,L,24,8,2,9,0,1,2,7,0.667,0,0,,0,0
1630611,22500291,2025-11-24,Gui Santos,GSW,GSW vs. UTA,W,9,9,2,0,0,0,0,0,0.75,1,1,1.0,2,2
1628374,22500291,2025-11-24,Lauri Markkanen,UTA,UTA @ GSW,L,33,17,4,6,0,0,4,2,0.316,1,5,0.2,4,5
203937,22500291,2025-11-24,Kyle Anderson,UTA,UTA @ GSW,L,24,12,6,6,1,1,1,5,0.857,0,0,,0,0
1627741,22500291,2025-11-24,Buddy Hield,GSW,GSW vs. UTA,W,23,20,4,5,1,0,3,2,0.615,4,8,0.5,0,0
1630692,22500290,2025-11-24,Jordan Goodwin,PHX,PHX vs. HOU,L,27,7,0,4,2,0,3,1,0.375,1,3,0.333,0,0
1630311,22500291,2025-11-24,Pat Spencer,GSW,GSW vs. UTA,W,13,3,1,2,0,0,0,2,0.5,0,1,0.0,1,2
1641764,22500291,2025-11-24,Brandin Podziemski,GSW,GSW vs. UTA,W,18,6,3,5,2,0,1,4,0.25,1,2,0.5,3,4
1642846,22500291,2025-11-24,Ace Bailey,UTA,UTA @ GSW,L,29,21,2,3,1,1,1,2,0.533,3,8,0.375,2,2
1641729,22500291,2025-11-24,Brice Sensabaugh,UTA,UTA @ GSW,L,19,16,1,1,1,1,0,1,0.538,2,5,0.4,0,0
1642268,22500291,2025-11-24,Isaiah Collier,UTA,UTA @ GSW,L,21,2,3,3,2,0,2,1,0.25,0,0,,0,0
1630541,22500291,2025-11-24,Moses Moody,GSW,GSW vs. UTA,W,29,15,0,6,2,0,1,5,0.353,3,12,0.25,0,0
201939,22500291,2025-11-24,Stephen Curry,GSW,GSW vs. UTA,W,29,31,2,4,1,2,1,3,0.5,6,17,0.353,1,1
1629004,22500291,2025-11-24,Svi Mykhailiuk,UTA,UTA @ GSW,L,20,2,2,3,0,0,0,3,0.2,0,4,0.0,0,0
1642954,22500291,2025-11-24,Will Richard,GSW,GSW vs. UTA,W,22,9,1,6,2,0,2,4,0.429,2,4,0.5,1,2
1642366,22500291,2025-11-24,Quinten Post,GSW,GSW vs. UTA,W,28,9,5,4,1,1,1,3,0.375,1,5,0.2,2,2
202710,22500291,2025-11-24,Jimmy Butler III,GSW,GSW vs. UTA,W,29,18,7,6,1,0,1,5,0.727,0,0,,2,3
1627780,22500291,2025-11-24,Gary Payton II,GSW,GSW vs. UTA,W,21,9,8,6,1,0,2,4,0.5,1,2,0.5,0,0
1642271,22500291,2025-11-24,Kyle Filipowski,UTA,UTA @ GSW,L,16,11,1,9,0,1,3,6,0.5,1,2,0.5,2,4
1641718,22500291,2025-11-24,Keyonte George,UTA,UTA @ GSW,L,38,28,7,6,2,0,1,5,0.588,4,8,0.5,4,7
1642383,22500291,2025-11-24,Walter Clayton Jr.,UTA,UTA @ GSW,L,17,0,4,1,0,1,0,1,0.0,0,4,0.0,0,0
1631218,22500291,2025-11-24,Trayce Jackson-Davis,GSW,GSW vs. UTA,W,20,5,1,6,0,2,4,2,0.333,0,0,,1,2
1631165,22500292,2025-11-24,Keon Ellis,SAC,SAC vs. MIN,W,5,0,0,0,0,0,0,0,,0,0,,0,0
1630183,22500292,2025-11-24,Jaden McDaniels,MIN,MIN @ SAC,L,37,6,2,8,2,0,2,6,0.3,0,3,0.0,0,0
1630173,22500292,2025-11-24,Precious Achiuwa,SAC,SAC vs. MIN,W,34,10,0,8,1,1,1,7,0.625,0,1,0.0,0,0
203497,22500292,2025-11-24,Rudy Gobert,MIN,MIN @ SAC,L,41,11,1,13,0,2,5,8,0.667,0,0,,3,4
203471,22500292,2025-11-24,Dennis Schröder,SAC,SAC vs. MIN,W,24,6,9,5,0,0,1,4,0.25,0,1,0.0,2,2
1629675,22500292,2025-11-24,Naz Reid,MIN,MIN @ SAC,L,23,15,0,7,0,1,3,4,0.4,1,6,0.167,2,2
201566,22500292,2025-11-24,Russell Westbrook,SAC,SAC vs. MIN,W,29,7,7,7,2,0,1,6,0.273,1,5,0.2,0,0
1628370,22500292,2025-11-24,Malik Monk,SAC,SAC vs. MIN,W,26,22,2,2,1,1,1,1,0.5,2,7,0.286,2,2
1642265,22500292,2025-11-24,Rob Dillingham,MIN,MIN @ SAC,L,9,0,3,0,3,0,0,0,0.0,0,0,,0,0
1629234,22500292,2025-11-24,Drew Eubanks,SAC,SAC vs. MIN,W,13,2,1,2,0,0,1,1,0.333,0,0,,0,0
1641740,22500292,2025-11-24,Jaylen Clark,MIN,MIN @ SAC,L,6,0,0,3,0,0,2,1,0.0,0,0,,0,0
203897,22500292,2025-11-24,Zach LaVine,SAC,SAC vs. MIN,W,32,7,1,3,1,0,0,3,0.3,1,6,0.167,0,0
1642363,22500292,2025-11-24,Nique Clifford,SAC,SAC vs. MIN,W,12,3,1,6,0,0,3,3,,0,0,,3,4
1631099,22500292,2025-11-24,Keegan Murray,SAC,SAC vs. MIN,W,44,26,2,14,1,1,2,12,0.526,3,5,0.6,3,3
1630545,22500292,2025-11-24,Terrence Shannon Jr.,MIN,MIN @ SAC,L,7,0,0,1,0,0,0,1,0.0,0,1,0.0,0,0
1628415,22500290,2025-11-24,Dillon Brooks,PHX,PHX vs. HOU,L,32,29,0,3,1,0,1,2,0.5,2,8,0.25,5,6
1642875,22500292,2025-11-24,Maxime Raynaud,SAC,SAC vs. MIN,W,14,1,0,2,0,0,1,1,0.0,0,1,0.0,1,2
1628978,22500292,2025-11-24,Donte DiVincenzo,MIN,MIN @ SAC,L,37,17,1,4,1,0,0,4,0.357,5,13,0.385,2,2
1629006,22500290,2025-11-24,Josh Okogie,HOU,HOU @ PHX,W,30,9,1,6,3,0,3,3,0.364,0,2,0.0,1,3
1630587,22500290,2025-11-24,Isaiah Livers,PHX,PHX vs. HOU,L,23,0,0,7,1,1,2,5,0.0,0,3,0.0,0,0
203500,22500290,2025-11-24,Steven Adams,HOU,HOU @ PHX,W,16,6,0,7,1,0,3,4,0.5,0,0,,2,2
1628988,22500290,2025-11-24,Aaron Holiday,HOU,HOU @ PHX,W,27,22,2,1,2,0,0,1,0.471,6,10,0.6,0,0
201144,22500292,2025-11-24,Mike Conley,MIN,MIN @ SAC,L,25,3,5,2,0,0,0,2,0.25,1,4,0.25,0,0
201942,22500292,2025-11-24,DeMar DeRozan,SAC,SAC vs. MIN,W,32,33,4,0,3,0,0,0,0.563,0,0,,15,15
203944,22500292,2025-11-24,Julius Randle,MIN,MIN @ SAC,L,39,17,5,10,0,0,2,8,0.385,1,4,0.25,6,6
1630162,22500292,2025-11-24,Anthony Edwards,MIN,MIN @ SAC,L,40,43,4,7,3,1,1,6,0.552,5,11,0.455,6,8
1631221,22500290,2025-11-24,Collin Gillespie,PHX,PHX vs. HOU,L,29,16,2,3,3,0,2,1,0.5,3,6,0.5,1,1
1626164,22500290,2025-11-24,Devin Booker,PHX,PHX vs. HOU,L,38,18,5,3,1,1,1,2,0.385,2,6,0.333,6,8
1642854,22500057,2025-11-25,Asa Newell,ATL,ATL @ WAS,L,7,0,2,1,1,0,0,1,0.0,0,1,0.0,0,0
1630552,22500057,2025-11-25,Jalen Johnson,ATL,ATL @ WAS,L,30,7,7,7,1,2,2,5,0.25,0,4,0.0,1,1
1631103,22500057,2025-11-25,Malaki Branham,WAS,WAS vs. ATL,W,8,0,2,0,1,0,0,0,0.0,0,2,0.0,0,0
203114,22500057,2025-11-25,Khris Middleton,WAS,WAS vs. ATL,W,31,10,12,7,1,1,2,5,0.375,1,1,1.0,3,3
1631210,22500057,2025-11-25,Jacob Toppin,ATL,ATL @ WAS,L,7,2,0,0,0,0,0,0,0.5,0,0,,0,0
1630811,22500057,2025-11-25,Keaton Wallace,ATL,ATL @ WAS,L,14,0,4,2,0,0,0,2,0.0,0,1,0.0,0,0
1641731,22500057,2025-11-25,Bilal Coulibaly,WAS,WAS vs. ATL,W,34,9,4,3,2,1,0,3,0.333,0,3,0.0,5,6
1630536,22500057,2025-11-25,Sharife Cooper,WAS,WAS vs. ATL,W,3,0,0,0,0,0,0,0,,0,0,,0,0
1642258,22500057,2025-11-25,Zaccharie Risacher,ATL,ATL @ WAS,L,30,17,0,5,2,3,2,3,0.5,4,9,0.444,1,2
203468,22500057,2025-11-25,CJ McCollum,WAS,WAS vs. ATL,W,37,46,4,5,1,0,0,5,0.68,10,13,0.769,2,4
1642364,22500057,2025-11-25,Jamir Watkins,WAS,WAS vs. ATL,W,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0
1642259,22500057,2025-11-25,Alex Sarr,WAS,WAS vs. ATL,W,38,27,0,11,2,2,3,8,0.733,1,2,0.5,4,8
1641774,22500057,2025-11-25,Tristan Vukcevic,WAS,WAS vs. ATL,W,10,7,0,2,1,1,0,2,0.75,1,2,0.5,0,0
1629638,22500057,2025-11-25,Nickeil Alexander-Walker,ATL,ATL @ WAS,L,32,8,4,2,0,0,0,2,0.333,2,6,0.333,0,0
1630700,22500057,2025-11-25,Dyson Daniels,ATL,ATL @ WAS,L,32,11,7,9,0,0,4,5,0.455,1,3,0.333,0,0
204001,22500057,2025-11-25,Kristaps Porziņģis,ATL,ATL @ WAS,L,22,22,1,8,0,0,2,6,0.538,2,5,0.4,6,7
1630551,22500057,2025-11-25,Justin Champagnie,WAS,WAS vs. ATL,W,17,4,1,5,1,1,1,4,0.667,0,1,0.0,0,0
1642267,22500057,2025-11-25,Bub Carrington,WAS,WAS vs. ATL,W,22,10,6,0,0,0,0,0,0.667,2,3,0.667,0,0
1631243,22500057,2025-11-25,Mouhamed Gueye,ATL,ATL @ WAS,L,18,7,1,5,0,0,3,2,0.5,0,1,0.0,1,2
1642860,22500057,2025-11-25,Will Riley,WAS,WAS vs. ATL,W,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0
1628379,22500057,2025-11-25,Luke Kennard,ATL,ATL @ WAS,L,15,9,4,1,0,0,0,1,0.429,1,3,0.333,2,2
1630557,22500057,2025-11-25,Corey Kispert,WAS,WAS vs. ATL,W,24,19,1,3,3,1,0,3,0.545,4,8,0.5,3,5
1630168,22500057,2025-11-25,Onyeka Okongwu,ATL,ATL @ WAS,L,20,20,0,3,0,1,1,2,0.571,3,6,0.5,1,2
1641715,22500057,2025-11-25,Cam Whitmore,WAS,WAS vs. ATL,W,10,0,0,0,1,1,0,0,0.0,0,1,0.0,0,0
1630249,22500057,2025-11-25,Vít Krejčí,ATL,ATL @ WAS,L,14,10,3,1,0,0,0,1,0.571,2,4,0.5,0,0
1641710,22500058,2025-11-25,Anthony Black,ORL,ORL @ PHI,W,28,31,3,1,1,0,0,1,0.706,4,6,0.667,3,4
1631230,22500058,2025-11-25,Dominick Barlow,PHI,PHI vs. ORL,L,31,11,2,6,0,1,0,6,0.5,1,2,0.5,2,2
1630217,22500058,2025-11-25,Desmond Bane,ORL,ORL @ PHI,W,29,15,6,2,2,0,1,1,0.4,1,5,0.2,2,2
1626145,22500058,2025-11-25,Tyus Jones,ORL,ORL @ PHI,W,16,10,3,1,1,0,0,1,0.75,2,3,0.667,2,2
1642348,22500058,2025-11-25,Justin Edwards,PHI,PHI vs. ORL,L,22,13,1,1,2,0,0,1,0.714,1,2,0.5,2,2
1642282,22500058,2025-11-25,Hunter Sallis,PHI,PHI vs. ORL,L,9,2,2,0,0,1,0,0,0.5,0,0,,0,0
1631288,22500058,2025-11-25,Jamal Cain,ORL,ORL @ PHI,W,9,1,1,1,0,0,0,1,,0,0,,1,2
1642869,22500058,2025-11-25,Noah Penda,ORL,ORL @ PHI,W,22,10,2,9,0,0,5,4,0.333,1,2,0.5,3,4
201569,22500058,2025-11-25,Eric Gordon,PHI,PHI vs. ORL,L,22,10,2,2,2,0,1,1,1.0,2,2,1.0,0,0
1628976,22500058,2025-11-25,Wendell Carter Jr.,ORL,ORL @ PHI,W,22,12,1,8,0,0,3,5,0.8,0,1,0.0,4,4
1630532,22500058,2025-11-25,Franz Wagner,ORL,ORL @ PHI,W,27,21,3,5,1,0,1,4,0.615,1,2,0.5,4,6
1630178,22500058,2025-11-25,Tyrese Maxey,PHI,PHI vs. ORL,L,32,20,4,1,1,0,0,1,0.467,1,5,0.2,5,6
1641724,22500058,2025-11-25,Jett Howard,ORL,ORL @ PHI,W,18,13,1,2,0,0,1,1,0.5,1,5,0.2,2,2
1629656,22500058,2025-11-25,Quentin Grimes,PHI,PHI vs. ORL,L,27,8,4,3,0,0,0,3,0.111,0,4,0.0,6,6
1641780,22500058,2025-11-25,Johni Broome,PHI,PHI vs. ORL,L,17,4,2,6,2,0,3,3,0.222,0,1,0.0,0,0
1642859,22500058,2025-11-25,Jase Richardson,ORL,ORL @ PHI,W,10,7,1,0,1,0,0,0,0.4,1,2,0.5,2,2
1631115,22500058,2025-11-25,Orlando Robinson,ORL,ORL @ PHI,W,7,0,1,0,1,0,0,0,0.0,0,1,0.0,0,0
1630591,22500058,2025-11-25,Jalen Suggs,ORL,ORL @ PHI,W,16,4,11,5,2,2,1,4,0.286,0,3,0.0,0,0
1641783,22500058,2025-11-25,Tristan da Silva,ORL,ORL @ PHI,W,17,10,3,4,0,1,0,4,0.667,2,3,0.667,0,0
1630570,22500058,2025-11-25,Trendon Watford,PHI,PHI vs. ORL,L,11,8,1,1,0,0,0,1,1.0,0,0,,4,4
1642272,22500058,2025-11-25,Jared McCain,PHI,PHI vs. ORL,L,25,15,3,1,0,0,1,0,0.462,2,5,0.4,1,2
1629048,22500058,2025-11-25,Goga Bitadze,ORL,ORL @ PHI,W,20,10,2,9,1,1,3,6,0.556,0,1,0.0,0,0
203083,22500058,2025-11-25,Andre Drummond,PHI,PHI vs. ORL,L,22,3,0,12,0,2,2,10,0.167,1,2,0.5,0,0
1631133,22500058,2025-11-25,Jabari Walker,PHI,PHI vs. ORL,L,21,9,1,5,0,0,1,4,0.571,1,2,0.5,0,0
1627739,22500059,2025-11-25,Kris Dunn,LAC,LAC @ LAL,L,30,19,3,0,1,0,0,0,0.615,3,6,0.5,0,0
1642355,22500059,2025-11-25,Bronny James,LAL,LAL vs. LAC,W,1,0,1,0,0,0,0,0,0.0,0,1,0.0,0,0
1628381,22500059,2025-11-25,John Collins,LAC,LAC @ LAL,L,34,18,1,5,0,0,0,5,0.75,4,6,0.667,2,2
1642920,22500059,2025-11-25,Kobe Sanders,LAC,LAC @ LAL,L,17,6,1,1,0,0,0,1,0.5,0,1,0.0,4,4
